key	superseded_abilities_set	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	is_hidden_in_ui_for_enemy
wh_dlc07_unit_formation_diamond		false	wh_dlc07_unit_formation_diamond		wh_type_formation		wh_main_anc_group_common	true	false	unit	false
wh_dlc07_unit_formation_flying_wedge		false	wh_dlc07_unit_formation_flying_wedge		wh_type_formation		wh_main_anc_group_common	true	false	unit	false
wh_dlc07_unit_formation_lance		false	wh_dlc07_unit_formation_lance		wh_type_formation		wh_main_anc_group_common	true	false	unit	false
wh_dlc07_unit_passive_icon_of_devotion		false	wh_dlc07_unit_passive_icon_of_devotion		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	unit	false
wh_dlc08_character_abilities_hunter_of_champions		true	wh_dlc08_unit_abilities_hunter_of_champions		wh_type_hex		wh_main_anc_group_uncommon	true	false	lord	false
wh_dlc08_hero_passive_frenzied_assault		false	wh_dlc08_hero_passive_frenzied_assault		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	character	false
wh_dlc08_hero_passive_ruinous_flesh		true	wh_dlc03_hero_passive_defensive_aura		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	character	false
wh_dlc08_hero_passive_twisted_flesh_i		false	wh_dlc03_hero_passive_defensive_aura		wh_type_area_of_augments		wh_main_anc_group_common	true	false	character	false
wh_dlc08_hero_passive_twisted_flesh_ii		false	wh_dlc03_hero_passive_defensive_aura		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_dlc08_hero_passive_twisted_flesh_iii		false	wh_dlc03_hero_passive_defensive_aura		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	character	false
wh_dlc08_hero_passive_vicious_assault_i		false	wh_dlc03_hero_passive_offensive_aura		wh_type_area_of_augments		wh_main_anc_group_common	true	false	character	false
wh_dlc08_hero_passive_vicious_assault_ii		false	wh_dlc03_hero_passive_offensive_aura		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_dlc08_hero_passive_vicious_assault_iii		false	wh_dlc03_hero_passive_offensive_aura		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	character	false
wh_dlc08_item_abilities_ancient_frost_wyrm_scale		false	wh_dlc08_item_abilities_ancient_frost_wyrm_scale		wh_type_vortex		wh_main_anc_group_unique	true	false	item	false
wh_dlc08_item_abilities_arachnarok_eggs		false	wh_dlc06_unit_abilities_venom_queen		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh_dlc08_item_abilities_great_horn_of_dragon_ogre		false	wh_dlc08_item_abilities_great_horn_of_dragon_ogre		wh_type_bombardment		wh_main_anc_group_unique	true	false	item	false
wh_dlc08_item_abilities_terrorgheist_skull		false	wh_dlc08_item_abilities_terrorgheist_skull		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh_dlc08_item_abilities_the_wintertooth_crown		false	wh_dlc08_item_abilities_the_wintertooth_crown		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh_dlc08_item_abilities_vial_of_troll_blood		false	wh_dlc08_item_abilities_vial_of_troll_blood		wh_type_augment		wh_main_anc_group_rare	true	false	item	false
wh_dlc08_lord_abilities_copious_vomit		false	wh_dlc08_lord_abilities_copious_vomit		wh_type_magic_missile		wh_main_anc_group_common	true	false	lord	false
wh_dlc08_lord_abilities_fight_or_die		true	wh_dlc08_lord_abilities_fight_or_die		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	lord	false
wh_dlc08_lord_abilities_seafang		true	wh_dlc08_item_abilities_seafang		wh_type_wind		wh_main_anc_group_uncommon	true	false	lord	false
wh_dlc08_lord_abilities_seduction_of_the_serpent		false	wh_dlc08_lord_abilities_seduction_of_the_serpent		wh_type_augment		wh_main_anc_group_uncommon	true	false	lord	false
wh_dlc08_lord_passive_daring_deathblow		false	wh_main_lord_passive_deathblow		wh_type_augment		wh_main_anc_group_rare	false	false	lord	false
wh_dlc08_lord_passive_determined_deathblow		false	wh_main_lord_passive_deathblow		wh_type_augment		wh_main_anc_group_rare	false	false	lord	false
wh_dlc08_lord_passive_rage		false	wh_dlc08_unit_passive_rage		wh_type_augment		wh_main_anc_group_uncommon	false	false	lord	false
wh_dlc08_quest_abilities_howling_winter		false	wh_dlc08_nor_howling_winter		wh_type_vortex		wh_main_anc_group_rare	true	false	quest	false
wh_dlc08_quest_abilities_master_of_souls		false	wh_dlc08_nor_master_of_souls		wh_type_augment		wh_main_anc_group_unique	true	false	quest	false
wh_dlc08_quest_abilities_soul_binding		false	wh_dlc08_quest_abilities_soul_binding		wh_type_augment		wh_main_anc_group_unique	true	false	quest	false
wh_dlc08_quest_passive_ancient_protector		false	wh_dlc08_quest_passive_ancient_protector		wh_type_augment		wh_main_anc_group_rare	true	false	quest	false
wh_dlc08_quest_passive_exploding_fart		false	wh_dlc08_quest_passive_exploding_fart		wh_type_area_of_hexes		wh_main_anc_group_rare	true	false	quest	false
wh_dlc08_quest_passive_favoured_by_the_god		false	wh_dlc08_quest_passive_favoured_by_the_god		wh_type_augment		wh_main_anc_group_unique	true	false	quest	false
wh_dlc08_quest_passive_frost_aura		false	wh_dlc08_quest_passive_frost_aura		wh_type_hex		wh_main_anc_group_uncommon	true	false	quest	false
wh_dlc08_quest_passive_lightening_down		false	wh_dlc08_nor_lightening_down		wh_type_bombardment		wh_main_anc_group_rare	true	false	quest	false
wh_dlc08_quest_passive_minor_lightening_down		false	wh_dlc08_nor_minor_lightening_down		wh_type_bombardment		wh_main_anc_group_rare	true	false	quest	false
wh_dlc08_spell_bound_death_doom_and_darkness		false	wh_main_spell_death_doom_and_darkness		wh_type_hex		wh_main_anc_group_uncommon	true	false	bound	false
wh_dlc08_spell_bound_flock_of_doom		true	wh_dlc03_spell_beasts_flock_of_doom	wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_type_direct_damage	spell_previews/beast/wh_dlc03_spell_beast_flock_of_doom	wh_main_anc_group_common	true	false	bound	false
wh_dlc08_spell_bound_the_dwellers_below		true	wh_dlc05_spell_life_the_dwellers_below		wh_type_direct_damage		wh_main_anc_group_rare	true	false	bound	false
wh_dlc08_spell_death_aspect_of_the_dreadknight_arzik		true	wh_main_spell_death_aspect_of_the_dreadknight	wh_main_spell_death_aspect_of_the_dreadknight_upgraded	wh_type_augment	spell_previews/death/wh_main_spell_death_aspect_of_the_dreadknight	wh_main_anc_group_common	true	false	spell	false
wh_dlc08_spell_death_soulblight_arzik		true	wh_main_spell_death_soulblight	wh_main_spell_death_soulblight_upgraded	wh_type_area_of_hexes	spell_previews/death/wh_main_spell_death_soulblight	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc08_spell_death_the_fate_of_bjuna_arzik		true	wh_main_spell_death_the_fate_of_bjuna		wh_type_direct_damage	spell_previews/death/wh_main_spell_death_the_fate_of_bjuna	wh_main_anc_group_rare	true	false	spell	false
wh_dlc08_spell_fire_fireball_kihar		true	wh_main_spell_fire_fireball	wh_main_spell_fire_fireball_upgraded	wh_type_magic_missile	spell_previews/fire/wh_main_spell_fire_fireball	wh_main_anc_group_common	true	false	spell	false
wh_dlc08_spell_fire_flaming_sword_of_rhuin_kihar		true	wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	wh_type_area_of_augments	spell_previews/fire/wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc08_spell_metal_final_transmutation_arzik		true	wh_main_spell_metal_final_transmutation	wh_main_spell_metal_final_transmutation_upgraded	wh_type_area_of_direct_damage	spell_previews/metal/wh_main_spell_metal_final_transmutation	wh_main_anc_group_rare	true	false	spell	false
wh_dlc08_spell_metal_gehennas_golden_hounds_arzik		true	wh_main_spell_metal_gehennas_golden_hounds	wh_main_spell_metal_gehennas_golden_hounds_upgraded	wh_type_vortex	spell_previews/metal/wh_main_spell_metal_gehennas_golden_hounds	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc08_spell_metal_plague_of_rust_kihar		true	wh_main_spell_metal_plague_of_rust	wh_main_spell_metal_plague_of_rust_upgraded	wh_type_hex	spell_previews/metal/wh_main_spell_metal_plague_of_rust	wh_main_anc_group_common	true	false	spell	false
wh_dlc08_spell_metal_searing_doom_arzik		true	wh_main_spell_metal_searing_doom	wh_main_spell_metal_searing_doom_upgraded	wh_type_bombardment	spell_previews/metal/wh_main_spell_metal_searing_doom	wh_main_anc_group_common	true	false	spell	false
wh_dlc08_spell_metal_transmutation_of_lead_kihar		true	wh_main_spell_metal_transmutation_of_lead	wh_main_spell_metal_transmutation_of_lead_upgraded	wh_type_area_of_hexes	spell_previews/metal/wh_main_spell_metal_transmutation_of_lead	wh_main_anc_group_rare	true	false	spell	false
wh_dlc08_spell_shadow_pit_of_shades_kihar		true	wh_dlc05_spell_shadow_pit_of_shades	wh_dlc05_spell_shadow_pit_of_shades_upgraded	wh_type_vortex	spell_previews/shadows/wh_dlc05_spell_shadows_pits_of_shades	wh_main_anc_group_rare	true	false	spell	false
wh_dlc08_spell_shadow_the_penumbral_pendulum_kihar		true	wh_dlc05_spell_shadow_the_penumbral_pendulum	wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	wh_type_wind	spell_previews/shadows/wh_dlc05_spell_shadows_the_penumbral_pendulum	wh_main_anc_group_uncommon	true	false	spell	false
wh_dlc08_unit_abilities_giver_of_glory		false	wh_dlc08_unit_abilities_giver_of_glory		wh_type_augment		wh_main_anc_group_uncommon	false	false	unit	false
wh_dlc08_unit_passive_berserk	wh2_dlc16_unit_passive_berserk	false	wh_dlc08_unit_passive_berserk		wh_type_augment		wh_main_anc_group_rare	false	false	unit	false
wh_dlc08_unit_passive_favour_of_the_ruinous_powers		false	wh_dlc08_unit_abilities_favour_of_the_ruinous_powers		wh_type_area_of_augments		wh_main_anc_group_rare	false	false	unit	false
wh_dlc08_unit_passive_from_the_mist		false	wh_dlc08_unit_passive_from_the_mist		wh_type_ward_save		wh_main_anc_group_common	true	false	unit	false
wh_dlc08_unit_passive_rage		false	wh_dlc08_unit_passive_rage		wh_type_augment		wh_main_anc_group_uncommon	false	false	unit	false
wh_dlc08_weapon_abilities_stinky_giant_club		false	wh_dlc08_weapon_abilities_stinky_giant_club		wh_type_explosion		wh_main_anc_group_unique	true	false	weapon	false
wh_dlc08_weapon_abilities_sword_of_torgald		false	wh_dlc08_item_abilities_sword_of_torgald		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh_dlc08_weapon_passive_flaming_axe_of_cormac		false	wh_magic_item_passive_weapon		wh_type_augment		wh_main_anc_group_rare	true	false	weapon	false
wh_dlc15_quest_passive_primal_rage		false	wh2_dlc10_quest_passive_primal_rage		wh_type_augment		wh_main_anc_group_unique	true	false	unit	false
wh_dlc15_unit_passive_unbinding_rogue_idol		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh_main_banner_passive_banner_of_eternal_flame		false	wh_main_banner_passive_banner_of_eternal_flame		wh_type_augment		wh_main_anc_group_common	true	false	banner	false
wh_main_banner_passive_banner_of_lost_holds		false	wh_main_banner_passive_banner_of_lost_holds		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	banner	false
wh_main_banner_passive_banner_of_rage		false	wh_main_banner_passive_banner_of_rage		wh_type_augment		wh_main_anc_group_uncommon	true	false	banner	false
wh_main_banner_passive_gleaming_pennant		false	wh_main_banner_passive_gleaming_pennant		wh_type_augment		wh_main_anc_group_common	true	false	banner	false
wh_main_banner_passive_griffon_banner		false	wh_main_banner_passive_griffon_banner		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	banner	false
wh_main_banner_passive_scarecrow_banner		false	wh_main_banner_passive_scarecrow_banner		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	banner	false
wh_main_banner_passive_spider_banner		false	wh_main_banner_passive_spider_banner		wh_type_augment		wh_main_anc_group_common	true	false	banner	false
wh_main_banner_passive_the_screaming_banner		false	wh_main_banner_passive_the_screaming_banner		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	banner	false
wh_main_character_abilities_arcane_conduit		true	wh_main_character_abilities_arcane_conduit		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_abilities_blood_lust		true	wh_main_character_abilities_blood_lust		wh_type_augment		wh_main_anc_group_common	true	false	character	false
wh_main_character_abilities_deadly_onslaught		true	wh_main_character_abilities_deadly_onslaught		wh_type_augment		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_abilities_foe_seeker		true	wh_main_character_abilities_foe_seeker		wh_type_augment		wh_main_anc_group_common	true	false	character	false
wh_main_character_abilities_get_back_ere		true	wh_main_character_abilities_get_back_ere		wh_type_area_of_augments		wh_main_anc_group_common	true	false	character	false
wh_main_character_abilities_heroic_killing_blow		true	wh_main_character_abilities_heroic_killing_blow		wh_type_augment		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_abilities_magical_animus		true	wh_main_character_abilities_magical_animus		wh_type_augment		wh_main_anc_group_common	true	false	character	false
wh_main_character_abilities_rally		true	wh_main_character_abilities_rally		wh_type_area_of_augments		wh_main_anc_group_common	true	false	character	false
wh_main_character_abilities_red_fury		true	wh_main_character_abilities_red_fury		wh_type_augment		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_abilities_stand_or_die		true	wh_main_character_abilities_stand_or_die		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_abilities_stand_your_ground		true	wh_main_character_abilities_stand_your_ground		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_abilities_undeath_resurgent		true	wh_main_character_abilities_undeath_resurgent		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_abilities_waaagh		true	wh_main_character_abilities_waaagh		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_passive_benediction		true	wh_main_character_passive_benediction		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_passive_dark_benediction		true	wh_main_character_passive_dark_benediction		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	character	false
wh_main_character_passive_evasion		true	wh_main_character_passive_evasion		wh_type_augment		wh_main_anc_group_common	true	false	character	false
wh_main_character_passive_master_of_the_dead		true	wh_main_character_passive_master_of_the_dead		wh_type_area_of_regeneration		wh_main_anc_group_common	true	false	character	false
wh_main_hero_abilities_accusation		true	wh_main_hero_abilities_accusation		wh_type_hex		wh_main_anc_group_uncommon	true	false	hero	false
wh_main_hero_abilities_ballistics_calibration		true	wh_main_hero_abilities_ballistics_calibration		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	hero	false
wh_main_hero_abilities_faiths_bastion		true	wh_main_hero_abilities_faiths_bastion		wh_type_area_of_ward_save		wh_main_anc_group_common	true	false	hero	false
wh_main_hero_abilities_immortal_will		true	wh_main_hero_abilities_immortal_will		wh_type_regeneration		wh_main_anc_group_common	true	false	character	false
wh_main_hero_abilities_mad_cap_mushrooms		true	wh_main_hero_abilities_mad_cap_mushrooms		wh_type_augment		wh_main_anc_group_uncommon	true	false	hero	false
wh_main_hero_abilities_slippery		true	wh_main_hero_abilities_slippery		wh_type_augment		wh_main_anc_group_common	true	false	character	false
wh_main_hero_passive_aura_of_the_lady		true	wh_main_hero_passive_aura_of_the_lady		wh_type_area_of_ward_save		wh_main_anc_group_common	true	false	hero	false
wh_main_hero_passive_extra_powder		true	wh_main_hero_passive_extra_powder		wh_type_augment		wh_main_anc_group_common	true	false	hero	false
wh_main_hero_passive_forgefire		true	wh_main_hero_passive_forgefire		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	hero	false
wh_main_hero_passive_swarm_of_flies		false	wh_main_hero_passive_swarm_of_flies		wh_type_area_of_hexes		wh_main_anc_group_common	false	false	hero	false
wh_main_item_abilities_black_periapt		false	wh_main_item_abilities_black_periapt		wh_type_augment_of_the_winds		wh_main_anc_group_rare	true	false	item	false
wh_main_item_abilities_channelling_staff		false	wh_main_item_abilities_channelling_staff		wh_type_area_of_augments		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_cloak_of_mists_and_shadows		false	wh_main_item_abilities_cloak_of_mists_and_shadows		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh_main_item_abilities_crown_of_command		false	wh_main_item_abilities_crown_of_command		wh_type_augment		wh_main_anc_group_uncommon	true	false	item	false
wh_main_item_abilities_daemonic_strength		false	wh_main_item_abilities_daemonic_strength		wh_type_augment		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_dark_fortune		false	wh_main_item_abilities_dark_fortune		wh_type_ward_save		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_earthing_rod		false	wh_main_item_abilities_earthing_rod		wh_type_augment		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_fiery_ring_of_thori		false	wh_main_item_abilities_fiery_ring_of_thori		wh_type_breath		wh_main_anc_group_uncommon	true	false	item	false
wh_main_item_abilities_forbidden_rod		false	wh_main_item_abilities_forbidden_rod		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	true	false	item	false
wh_main_item_abilities_opal_amulet		false	wh_main_item_abilities_opal_amulet		wh_type_ward_save		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_pendant_of_slaanesh		false	wh_main_item_abilities_pendant_of_slaanesh		wh_type_augment		wh_main_anc_group_uncommon	true	false	item	false
wh_main_item_abilities_potion_of_foolhardiness		false	wh_main_item_abilities_potion_of_foolhardiness		wh_type_augment		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_potion_of_healing		false	wh_main_item_abilities_potion_of_healing		wh_type_regeneration		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_potion_of_speed		false	wh_main_item_abilities_potion_of_speed		wh_type_augment		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_potion_of_strength		false	wh_main_item_abilities_potion_of_strength		wh_type_augment		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_potion_of_toughness		false	wh_main_item_abilities_potion_of_toughness		wh_type_augment		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_power_stone		false	wh_main_item_abilities_power_stone		wh_type_augment_of_the_winds		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_regenerating_flesh		false	wh_main_item_abilities_regenerating_flesh		wh_type_regeneration		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_sceptre_of_stability		false	wh_main_item_abilities_sceptre_of_stability		wh_type_ward_save		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_scroll_of_leeching		false	wh_main_item_abilities_scroll_of_leeching		wh_type_hex_of_the_winds		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_scroll_of_power		false	wh_main_item_abilities_scroll_of_power		wh_type_augment		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_scroll_of_shielding		false	wh_main_item_abilities_scroll_of_shielding		wh_type_ward_save		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_silver_horn_of_vengeance		false	wh_main_item_abilities_silver_horn_of_vengeance		wh_type_area_of_augments		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_skull_of_katam		false	wh_main_item_abilities_skull_of_katam		wh_type_hex_of_the_winds		wh_main_anc_group_common	true	false	item	false
wh_main_item_abilities_skull_wand_of_kaloth		false	wh_main_item_abilities_skull_wand_of_kaloth		wh_type_augment		wh_main_anc_group_rare	true	false	item	false
wh_main_item_abilities_staff_of_volans		false	wh_main_item_abilities_staff_of_volans		wh_type_augment_of_the_winds		wh_main_anc_group_unique	true	false	item	false
wh_main_item_abilities_tricksters_shard		false	wh_main_item_abilities_tricksters_shard		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	item	false
wh_main_item_abilities_van_horstmanns_speculum		false	wh_main_item_abilities_van_horstmanns_speculum		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	item	false
wh_main_item_abilities_wand_of_jet		false	wh_main_item_abilities_wand_of_jet		wh_type_augment_of_the_winds		wh_main_anc_group_common	true	false	item	false
wh_main_item_passive_featherfoe_torc		false	wh_main_item_passive_featherfoe_torc		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	item	false
wh_main_item_passive_pidgeon_plucker_pendant		false	wh_main_item_passive_pidgeon_plucker_pendant		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	item	false
wh_main_item_passive_seed_of_rebirth		false	wh_main_item_passive_seed_of_rebirth		wh_type_regeneration		wh_main_anc_group_common	true	false	item	false
wh_main_item_passive_the_great_book_of_grudges		false	wh_main_item_passive_the_great_book_of_grudges		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	item	false
wh_main_item_passive_the_other_tricksters_shard		false	wh_main_item_passive_the_other_tricksters_shard		wh_type_area_of_ward_save_hex		wh_main_anc_group_rare	true	false	item	false
wh_main_item_passive_the_white_cloak_of_ulric		false	wh_main_item_passive_the_white_cloak_of_ulric		wh_type_area_of_hexes		wh_main_anc_group_rare	true	false	item	false
wh_main_lord_abilities_lord_of_the_storm		true	wh_main_lord_abilities_lord_of_the_storm		wh_type_bombardment		wh_main_anc_group_uncommon	true	false	lord	false
wh_main_lord_abilities_master_of_the_black_arts		true	wh_main_lord_abilities_master_of_the_black_arts		wh_type_augment_of_the_winds		wh_main_anc_group_common	true	false	lord	false
wh_main_lord_passive_beloved_son_of_bretonnia		true	wh_main_lord_passive_beloved_son_of_bretonnia		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	lord	false
wh_main_lord_passive_deathblow		true	wh_main_lord_passive_deathblow		wh_type_augment		wh_main_anc_group_common	true	false	lord	false
wh_main_lord_passive_get_on_wiv_it		true	wh_main_lord_passive_get_on_wiv_it		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	lord	false
wh_main_lord_passive_high_king		true	wh_main_lord_passive_high_king		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	lord	false
wh_main_lord_passive_hold_the_line		true	wh_main_lord_passive_hold_the_line		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	lord	false
wh_main_lord_passive_the_blessing_of_the_lady		false	wh_main_lord_passive_the_blessing_of_the_lady		wh_type_ward_save		wh_main_anc_group_uncommon	false	false	lord	false
wh_main_lord_passive_the_hunger		true	wh_main_lord_passive_the_hunger		wh_type_regeneration		wh_main_anc_group_uncommon	true	false	lord	false
wh_main_lord_passive_the_ladys_champion		true	wh_main_lord_passive_the_ladys_champion		wh_type_regeneration		wh_main_anc_group_common	true	false	lord	false
wh_main_lore_passive_exorcism		true	wh_main_lore_passive_exorcism		wh_type_area_of_augments		wh_main_anc_group_common	true	false	lore	false
wh_main_lore_passive_kindleflame		true	wh_main_lore_passive_kindleflame		wh_type_area_of_ward_save_hex		wh_main_anc_group_common	true	false	lore	false
wh_main_lore_passive_life_leeching		true	wh_main_lore_passive_life_leeching		wh_type_augment_of_the_winds		wh_main_anc_group_common	true	false	lore	false
wh_main_lore_passive_metalshifting		true	wh_main_lore_passive_metalshifting		wh_type_area_of_augments		wh_main_anc_group_common	true	false	lore	false
wh_main_lore_passive_power_of_da_waaagh		true	wh_main_lore_passive_power_of_da_waaagh		wh_type_augment_of_the_winds		wh_main_anc_group_common	true	false	lore	false
wh_main_lore_passive_roiling_skies		true	wh_main_lore_passive_roiling_skies		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	lore	false
wh_main_lore_passive_sneaky_stealin		true	wh_main_lore_passive_sneaky_stealin		wh_type_hex_of_the_winds		wh_main_anc_group_common	true	false	lore	false
wh_main_lore_passive_the_curse_of_undeath		true	wh_main_lore_passive_the_curse_of_undeath		wh_type_area_of_regeneration		wh_main_anc_group_common	true	false	lore	false
wh_main_mark_passive_mark_of_khorne		false	wh_main_mark_passive_mark_of_khorne		wh_type_augment		wh_main_anc_group_common	true	false	mark	false
wh_main_mount_abilities_locus_of_hysh		false	wh_main_mount_abilities_locus_of_hysh		wh_type_hex_of_the_winds		wh_main_anc_group_common	true	false	mount	false
wh_main_mount_passive_aura_of_protection		false	wh_main_mount_abilities_aura_of_protection		wh_type_ward_save		wh_main_anc_group_common	true	false	unit	false
wh_main_mount_passive_bloodroar		false	wh_main_mount_passive_bloodroar		wh_type_area_of_hexes		wh_main_anc_group_uncommon	false	false	mount	false
wh_main_rune_abilities_ancestor_rune		false	wh_main_rune_abilities_ancestor_rune		wh_type_augment		wh_main_anc_group_uncommon	true	false	item	false
wh_main_rune_abilities_rune_of_courage		false	wh_main_rune_abilities_rune_of_courage		wh_type_augment		wh_main_anc_group_uncommon	true	false	item	false
wh_main_rune_abilities_rune_of_negation		true	wh_main_rune_abilities_rune_of_negation	wh_dlc06_rune_abilities_master_rune_of_negation	wh_type_ward_save	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_negation	wh2_dlc17_anc_group_rune	true	false	rune	false
wh_main_rune_abilities_rune_of_oath_and_steel		true	wh_main_rune_abilities_rune_of_oath_and_steel	wh_dlc06_rune_abilities_master_rune_of_oath_and_steel	wh_type_area_of_augments	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_oath_and_steel	wh2_dlc17_anc_group_rune	true	false	rune	false
wh_main_rune_abilities_rune_of_stoicism		false	wh_main_rune_abilities_rune_of_stoicism		wh_type_augment		wh_main_anc_group_uncommon	true	false	item	false
wh_main_rune_abilities_rune_of_wrath_and_ruin		true	wh_main_rune_abilities_rune_of_wrath_and_ruin	wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	wh_type_explosion	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_wrath_and_ruin	wh2_dlc17_anc_group_rune	true	false	rune	false
wh_main_rune_passive_master_rune_of_groth_one_eye		false	wh_main_rune_passive_master_rune_of_groth_one_eye		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	item	false
wh_main_rune_passive_master_rune_of_grungni		false	wh_main_rune_passive_master_rune_of_grungni		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	true	false	item	false
wh_main_rune_passive_master_rune_of_stromni_redbeard		false	wh_main_rune_passive_master_rune_of_stromni_redbeard		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	item	false
wh_main_rune_passive_rune_of_slowness		false	wh2_dlc17_item_passive_rune_of_dismay		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	item	false
wh_main_spell_big_waaagh_brain_bursta		true	wh_main_spell_big_waaagh_brain_bursta	wh_main_spell_big_waaagh_brain_bursta_upgraded	wh_type_explosion	spell_previews/big_waaagh/wh_main_spell_big_waaagh_brain_bursta	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_big_waaagh_brain_bursta_upgraded		true	wh_main_spell_big_waaagh_brain_bursta		wh_type_explosion	spell_previews/big_waaagh/wh_main_spell_big_waaagh_brain_bursta	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_big_waaagh_eadbutt		true	wh_main_spell_big_waaagh_eadbutt	wh_main_spell_big_waaagh_eadbutt_upgraded	wh_type_breath	spell_previews/big_waaagh/wh_main_spell_big_waaagh_eadbutt	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_big_waaagh_eadbutt_upgraded		true	wh_main_spell_big_waaagh_eadbutt		wh_type_breath	spell_previews/big_waaagh/wh_main_spell_big_waaagh_eadbutt	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_big_waaagh_ere_we_go		true	wh_main_spell_big_waaagh_ere_we_go		wh_type_area_of_augments	spell_previews/big_waaagh/wh_main_spell_big_waaagh_ere_we_go	wh_main_anc_group_rare	true	false	spell	false
